Session,Character,Character_Class,Success Rate (%)
crititcalrole\(2x03)_TheMidnightChase.txt,a4791105,Barbarian 12|Paladin 3,48.9875
crititcalrole\(2x03)_TheMidnightChase.txt,e9346020,Rogue 2|Warlock 3,26.7875
crititcalrole\(2x03)_TheMidnightChase.txt,8e196e4c,Rogue 5|Ranger 5,33.5875
crititcalrole\(2x03)_TheMidnightChase.txt,913f71ae,Fighter 6|Barbarian 2,24.5875
crititcalrole\(2x03)_TheMidnightChase.txt,d4980d1b,Blood-Hunter 3|Rogue 5,28.0875
crititcalrole\(2x03)_TheMidnightChase.txt,c9757b2a,Druid 6|Barbarian 4,30.1875
crititcalrole\(2x03)_TheMidnightChase.txt,936b2b61,Fighter 5|Warlock 6,35.3875
crititcalrole\(2x03)_TheMidnightChase.txt,f48338f1,Cleric 6|Fighter 5,42.787499999999994
crititcalrole\(2x03)_TheMidnightChase.txt,3b74ff14,Rogue 1|Bard 3,27.0875
crititcalrole\(2x03)_TheMidnightChase.txt,a12a9428,Paladin 6|Bard 5,46.68749999999999
crititcalrole\(2x03)_TheMidnightChase.txt,No name from Character #2463,Ranger 10|Rogue 1,35.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,eb28019b,Monk 9|Rogue 3,36.4875
crititcalrole\(2x03)_TheMidnightChase.txt,99cdfdba,Artificer 1|Wizard 4,32.5875
crititcalrole\(2x03)_TheMidnightChase.txt,ed167e94,Rogue 6|Fighter 5,34.1875
crititcalrole\(2x03)_TheMidnightChase.txt,ff9d542d,Druid 9|Barbarian 3,39.9875
crititcalrole\(2x03)_TheMidnightChase.txt,07957d12,Paladin 7|Sorcerer 5,43.6875
crititcalrole\(2x03)_TheMidnightChase.txt,86465a8e,Fighter 2|Warlock 2,18.987499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,16a9f854,Fighter 2|Warlock 3,22.987499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,3bdec192,Barbarian 3|Warlock 2,13.387499999999998
crititcalrole\(2x03)_TheMidnightChase.txt,5152aef6,Wizard 5|Artificer 2,33.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,3ca3bc5f,Wizard 10|Fighter 4,52.5875
crititcalrole\(2x03)_TheMidnightChase.txt,e8557dac,Monk 11|Barbarian 4,42.6875
crititcalrole\(2x03)_TheMidnightChase.txt,03655910,Wizard 2|Warlock 1,21.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,b8a68388,Barbarian 3|Sorcerer 2,25.5875
crititcalrole\(2x03)_TheMidnightChase.txt,69c90f00,Paladin 6|Barbarian 3,27.2875
crititcalrole\(2x03)_TheMidnightChase.txt,497accdc,Barbarian 1|Cleric 6,35.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,159ccc0d,Fighter 3|Artificer 4,31.987499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,2837dd3b,Barbarian 1|Monk 1,13.487499999999999
crititcalrole\(2x03)_TheMidnightChase.txt,349d0346,Rogue 2|Monk 5,26.987500000000004
crititcalrole\(2x03)_TheMidnightChase.txt,9bf179c6,Barbarian 4|Bard 1,33.9875
crititcalrole\(2x03)_TheMidnightChase.txt,822414dc,Fighter 2|Sorcerer 5,15.7875
crititcalrole\(2x03)_TheMidnightChase.txt,54440312,Rogue 7|Ranger 4,26.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,6b92235e,Rogue 7|Ranger 4,33.9875
crititcalrole\(2x03)_TheMidnightChase.txt,e2db4b35,Cleric 1|Druid 1,12.387500000000001
crititcalrole\(2x03)_TheMidnightChase.txt,6961ebe4,Artificer 5|Bard 2,33.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,e850abf0,Druid 12|Ranger 2,55.3875
crititcalrole\(2x03)_TheMidnightChase.txt,a1998403,Ranger 1|Rogue 3,23.887500000000003
crititcalrole\(2x03)_TheMidnightChase.txt,def01542,Druid 3|Wizard 2,27.5875
crititcalrole\(2x03)_TheMidnightChase.txt,cb08a431,Paladin 3|Cleric 2,22.787499999999994
crititcalrole\(2x03)_TheMidnightChase.txt,a902c38a,Ranger 1|Druid 1,12.5875
crititcalrole\(2x03)_TheMidnightChase.txt,f190cb19,Cleric 1|Rogue 1,13.987499999999999
crititcalrole\(2x03)_TheMidnightChase.txt,7139a3a1,Cleric 1|Druid 1,12.387500000000001
crititcalrole\(2x03)_TheMidnightChase.txt,95f6f18b,Paladin 1|Fighter 1,6.687500000000002
crititcalrole\(2x03)_TheMidnightChase.txt,2452ffc4,Paladin 1|Warlock 1,8.187500000000002
crititcalrole\(2x03)_TheMidnightChase.txt,24f94990,Ranger 2|Druid 1,23.887500000000003
crititcalrole\(2x03)_TheMidnightChase.txt,4ff81b0a,Ranger 1|Rogue 2,21.7875
crititcalrole\(2x03)_TheMidnightChase.txt,464067b5,Rogue 3|Monk 13,44.5875
crititcalrole\(2x03)_TheMidnightChase.txt,b4c26ed6,Druid 2|Cleric 1,21.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,dfb4967d,Paladin 3|Sorcerer 1,28.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,df5988a6,Cleric 4|Fighter 5,40.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,01865809,Warlock 3|Rogue 1,21.6875
crititcalrole\(2x03)_TheMidnightChase.txt,fc55319b,Rogue 9|Wizard 2,29.5875
crititcalrole\(2x03)_TheMidnightChase.txt,58554a80,Rogue 1|Ranger 16,42.9875
crititcalrole\(2x03)_TheMidnightChase.txt,bc36efcd,Rogue 5|Fighter 1,16.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,9a040d7c,Wizard 6|Fighter 2,36.18749999999999
crititcalrole\(2x03)_TheMidnightChase.txt,bbb9acc7,Fighter 16|Rogue 4,56.5875
crititcalrole\(2x03)_TheMidnightChase.txt,4e0ad948,Cleric 4|Druid 4,38.5875
crititcalrole\(2x03)_TheMidnightChase.txt,23ee4c64,Barbarian 4|Fighter 16,54.2875
crititcalrole\(2x03)_TheMidnightChase.txt,3426f448,Fighter 7|Warlock 1,34.18749999999999
crititcalrole\(2x03)_TheMidnightChase.txt,fa439b6d,Bard 13|Warlock 2,64.98750000000001
crititcalrole\(2x03)_TheMidnightChase.txt,72139760,Fighter 4|Rogue 1,15.0875
crititcalrole\(2x03)_TheMidnightChase.txt,b4bbfdca,Barbarian 4|Rogue 1,19.1875
crititcalrole\(2x03)_TheMidnightChase.txt,622930be,Fighter 4|Rogue 1,17.387500000000003
crititcalrole\(2x03)_TheMidnightChase.txt,1c8d6474,Fighter 1|Artificer 4,27.987499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,758351f1,Fighter 10|Ranger 3,45.68749999999999
crititcalrole\(2x03)_TheMidnightChase.txt,5403ce3e,Sorcerer 8|Warlock 2,40.287499999999994
crititcalrole\(2x03)_TheMidnightChase.txt,8185b557,Paladin 1|Warlock 1,7.2875
crititcalrole\(2x03)_TheMidnightChase.txt,cdf56fad,Cleric 1|Warlock 1,18.0875
crititcalrole\(2x03)_TheMidnightChase.txt,bdae9a3c,Sorcerer 5|Fighter 3,29.787499999999994
crititcalrole\(2x03)_TheMidnightChase.txt,5e39ce92,Cleric 6|Rogue 14,67.6875
crititcalrole\(2x03)_TheMidnightChase.txt,767cff02,Druid 6|Bard 1,41.287499999999994
crititcalrole\(2x03)_TheMidnightChase.txt,e5e7adb2,Barbarian 5|Fighter 3,23.0875
crititcalrole\(2x03)_TheMidnightChase.txt,2ac70b4c,Fighter 2|Warlock 1,14.787500000000003
crititcalrole\(2x03)_TheMidnightChase.txt,c77bf434,Monk 6|Fighter 3,28.0875
crititcalrole\(2x03)_TheMidnightChase.txt,92d36d83,Barbarian 6|Fighter 4,29.7875
crititcalrole\(2x03)_TheMidnightChase.txt,4161ea3f,Monk 5|Cleric 1,36.18749999999999
crititcalrole\(2x03)_TheMidnightChase.txt,947c35ba,Sorcerer 5|Warlock 1,26.0875
crititcalrole\(2x03)_TheMidnightChase.txt,6e9368d0,Fighter 9|Ranger 4,41.5875
crititcalrole\(2x03)_TheMidnightChase.txt,96cc7338,Fighter 5|Warlock 1,22.987499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,37d773a9,Paladin 2|Sorcerer 1,21.887500000000003
crititcalrole\(2x03)_TheMidnightChase.txt,b913774d,Fighter 12|Monk 8,51.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,bb8666ef,Warlock 5|Sorcerer 3,35.2875
crititcalrole\(2x03)_TheMidnightChase.txt,325b4dbd,Rogue 4|Warlock 1,21.6875
crititcalrole\(2x03)_TheMidnightChase.txt,8408a76d,Sorcerer 4|Warlock 2,29.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,b377c1f1,Artificer 3|Warlock 3,42.6875
crititcalrole\(2x03)_TheMidnightChase.txt,910a6fea,Artificer 2|Warlock 1,19.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,39fb5d18,Ranger 3|Cleric 11,56.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,a0468d7f,Fighter 3|Barbarian 1,14.187500000000002
crititcalrole\(2x03)_TheMidnightChase.txt,e7a52590,Rogue 2|Artificer 1,25.6875
crititcalrole\(2x03)_TheMidnightChase.txt,cb60d016,Cleric 20|Wizard 20,126.38750000000002
crititcalrole\(2x03)_TheMidnightChase.txt,9d78a7ab,Wizard 10|Warlock 5,58.78749999999999
crititcalrole\(2x03)_TheMidnightChase.txt,92218549,Barbarian 2|Rogue 1,13.887499999999998
crititcalrole\(2x03)_TheMidnightChase.txt,9433ec05,Druid 5|Barbarian 1,17.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,4c9fa19f,Fighter 5|Druid 1,31.787499999999994
crititcalrole\(2x03)_TheMidnightChase.txt,2ac1e230,Rogue 3|Warlock 3,25.0875
crititcalrole\(2x03)_TheMidnightChase.txt,099266c6,Fighter 1|Barbarian 4,16.6875
crititcalrole\(2x03)_TheMidnightChase.txt,d575e667,Warlock 3|Sorcerer 2,34.9875
crititcalrole\(2x03)_TheMidnightChase.txt,ea6e8a41,Paladin 3|Warlock 8,38.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,64365e9c,Warlock 3|Fighter 2,17.0875
crititcalrole\(2x03)_TheMidnightChase.txt,7606cd48,Cleric 9|Sorcerer 2,48.2875
crititcalrole\(2x03)_TheMidnightChase.txt,471b8644,Rogue 6|Fighter 2,28.487500000000004
crititcalrole\(2x03)_TheMidnightChase.txt,a983056b,Fighter 7|Bard 8,53.9875
crititcalrole\(2x03)_TheMidnightChase.txt,159804a6,Rogue 3|Warlock 2,16.0875
crititcalrole\(2x03)_TheMidnightChase.txt,1303bf93,Fighter 1|Wizard 10,45.7875
crititcalrole\(2x03)_TheMidnightChase.txt,913df17f,Bard 5|Rogue 1,33.287499999999994
crititcalrole\(2x03)_TheMidnightChase.txt,526dca35,Cleric 2|Artificer 3,24.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,273e6eb3,Bard 8|Sorcerer 12,77.9875
crititcalrole\(2x03)_TheMidnightChase.txt,1a4a40b1,Fighter 9|Monk 3,36.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,201d7fae,Monk 8|Rogue 6,37.4875
crititcalrole\(2x03)_TheMidnightChase.txt,ec118253,Paladin 3|Fighter 5,24.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,d820b269,Rogue 4|Fighter 4,29.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,ac423aca,Barbarian 7|Monk 4,29.5875
crititcalrole\(2x03)_TheMidnightChase.txt,8bd2613e,Ranger 3|Monk 7,34.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,b7bdcd65,Fighter 5|Paladin 4,27.0875
crititcalrole\(2x03)_TheMidnightChase.txt,6fe545e7,Rogue 2|Bard 3,40.4875
crititcalrole\(2x03)_TheMidnightChase.txt,5fd9c796,Bard 2|Barbarian 1,20.0875
crititcalrole\(2x03)_TheMidnightChase.txt,21db6f55,Sorcerer 6|Warlock 3,55.5875
crititcalrole\(2x03)_TheMidnightChase.txt,32bfc294,Paladin 6|Warlock 7,46.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,c0115930,Barbarian 1|Warlock 1,13.387499999999998
crititcalrole\(2x03)_TheMidnightChase.txt,6dfe68c3,Bard 18|Warlock 2,72.7875
crititcalrole\(2x03)_TheMidnightChase.txt,f189e7b4,Paladin 7|Warlock 1,29.987499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,b49e223a,Bard 7|Rogue 1,45.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,e062eeb4,Fighter 1|Warlock 3,20.6875
crititcalrole\(2x03)_TheMidnightChase.txt,3f08ae6c,Rogue 11|Bard 6,67.0875
crititcalrole\(2x03)_TheMidnightChase.txt,de7e5728,Monk 5|Fighter 4,28.7875
crititcalrole\(2x03)_TheMidnightChase.txt,82d6765b,Barbarian 2|Bard 6,41.1875
crititcalrole\(2x03)_TheMidnightChase.txt,8ad714a2,Revised-Ranger 1|Fighter 5,23.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,6ccbd94e,Fighter 1|Rogue 4,18.5875
crititcalrole\(2x03)_TheMidnightChase.txt,022d121b,Wizard 4|Rogue 3,30.987499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,e15a1fa3,Paladin 6|Sorcerer 1,42.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,c95f0dfe,Rogue 9|Wizard 3,56.1875
crititcalrole\(2x03)_TheMidnightChase.txt,6453a3f2,Bard 8|Sorcerer 2,50.1875
crititcalrole\(2x03)_TheMidnightChase.txt,c4df3316,Warlock 2|Paladin 1,16.5875
crititcalrole\(2x03)_TheMidnightChase.txt,b5479cc0,Paladin 2|Bard 16,63.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,a673c014,Bard 11|Warlock 1,58.4875
crititcalrole\(2x03)_TheMidnightChase.txt,757eeb00,Paladin 2|Sorcerer 1,20.287499999999994
crititcalrole\(2x03)_TheMidnightChase.txt,28c88aa7,Wizard 4|Fighter 5,39.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,0f6b0258,Cleric 1|Sorcerer 4,31.187499999999993
crititcalrole\(2x03)_TheMidnightChase.txt,42cb73b6,Warlock 3|Rogue 1,16.6875
crititcalrole\(2x03)_TheMidnightChase.txt,354417fa,Warlock 2|Fighter 3,22.6875
crititcalrole\(2x03)_TheMidnightChase.txt,a0fb1464,Barbarian 3|Rogue 3,26.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,4a5d9c62,Ranger 3|Barbarian 1,20.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,74d50a71,Cleric 5|Rogue 5,44.487500000000004
crititcalrole\(2x03)_TheMidnightChase.txt,ab4c35e7,Cleric 1|Monk 2,18.1875
crititcalrole\(2x03)_TheMidnightChase.txt,02302bd6,Cleric 1|Monk 2,25.2875
crititcalrole\(2x03)_TheMidnightChase.txt,07950f2d,Rogue 1|Wizard 2,27.1875
crititcalrole\(2x03)_TheMidnightChase.txt,03d65d04,Bard 3|Paladin 1,24.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,d5dff974,Ranger 5|Rogue 3,38.2875
crititcalrole\(2x03)_TheMidnightChase.txt,54c8aae3,Rogue 1|Monk 1,13.787500000000003
crititcalrole\(2x03)_TheMidnightChase.txt,3132c415,Bard 3|Druid 2,38.1875
crititcalrole\(2x03)_TheMidnightChase.txt,80cdc500,Barbarian 1|Fighter 5,19.5875
crititcalrole\(2x03)_TheMidnightChase.txt,3aee3b99,Ranger 5|Rogue 3,38.2875
crititcalrole\(2x03)_TheMidnightChase.txt,aecda656,Barbarian 6|Rogue 2,29.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,4846350e,Warlock 6|Rogue 4,39.0875
crititcalrole\(2x03)_TheMidnightChase.txt,05da76e6,Sorcerer 7|Fighter 1,30.2875
crititcalrole\(2x03)_TheMidnightChase.txt,2518ba7c,Rogue 6|Sorcerer 4,40.5875
crititcalrole\(2x03)_TheMidnightChase.txt,ddbd54a1,Bard 13|Barbarian 2,55.2875
crititcalrole\(2x03)_TheMidnightChase.txt,7801172b,Barbarian 1|Revised-Ranger 4,20.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,8c15cbd3,Barbarian 12|Fighter 3,39.5875
crititcalrole\(2x03)_TheMidnightChase.txt,ba30fc43,Rogue 5|Fighter 1,23.987500000000004
crititcalrole\(2x03)_TheMidnightChase.txt,7b5b1aff,Fighter 3|Wizard 2,26.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,0f85ff9e,Fighter 4|Warlock 3,25.2875
crititcalrole\(2x03)_TheMidnightChase.txt,6ca1045b,Fighter 1|Sorcerer 2,21.387500000000003
crititcalrole\(2x03)_TheMidnightChase.txt,f15528d0,Fighter 6|Bard 1,36.98749999999999
crititcalrole\(2x03)_TheMidnightChase.txt,e5751027,Artificer 6|Wizard 2,44.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,738b9613,Fighter 1|Bard 4,33.9875
crititcalrole\(2x03)_TheMidnightChase.txt,c7a31bb4,Warlock 5|Rogue 5,28.987499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,f63cfd76,Rogue 5|Fighter 1,27.1875
crititcalrole\(2x03)_TheMidnightChase.txt,76054da2,Paladin 5|Cleric 3,28.1875
crititcalrole\(2x03)_TheMidnightChase.txt,21e89ea3,Fighter 2|Cleric 1,19.7875
crititcalrole\(2x03)_TheMidnightChase.txt,47d58af9,Bard 2|Warlock 1,25.1875
crititcalrole\(2x03)_TheMidnightChase.txt,e43c5331,Paladin 13|Fighter 4,44.6875
crititcalrole\(2x03)_TheMidnightChase.txt,f275b1b5,Fighter 16|Rogue 1,50.2875
crititcalrole\(2x03)_TheMidnightChase.txt,6433b7f9,Bard 3|Warlock 3,34.7875
crititcalrole\(2x03)_TheMidnightChase.txt,0150aaf0,Fighter 6|Wizard 1,33.0875
crititcalrole\(2x03)_TheMidnightChase.txt,acb9a3a9,Monk 2|Rogue 2,21.6875
crititcalrole\(2x03)_TheMidnightChase.txt,4d9173b6,Fighter 9|Druid 1,30.1875
crititcalrole\(2x03)_TheMidnightChase.txt,07652846,Sorcerer 1|Barbarian 7,34.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,e38e6c0c,Rogue 20|Warlock 2,72.48750000000001
crititcalrole\(2x03)_TheMidnightChase.txt,No name from Character #4665,Sorcerer 1|Warlock 4,29.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,d10126d0,Warlock 5|Sorcerer 2,35.7875
crititcalrole\(2x03)_TheMidnightChase.txt,0179bfeb,Sorcerer 3|Wizard 2,24.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,c71ad3a0,Ranger 4|Sorcerer 1,39.9875
crititcalrole\(2x03)_TheMidnightChase.txt,976e3252,Ranger 5|Sorcerer 1,33.887499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,579e3c53,Rogue 4|Sorcerer 1,38.2875
crititcalrole\(2x03)_TheMidnightChase.txt,48622571,Bard 2|Barbarian 3,30.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,67e6eb3f,Barbarian 4|Rogue 1,15.5875
crititcalrole\(2x03)_TheMidnightChase.txt,fc8ca4ef,Warlock 2|Bard 1,23.887500000000003
crititcalrole\(2x03)_TheMidnightChase.txt,db1d61e2,Sorcerer 10|Warlock 2,46.0875
crititcalrole\(2x03)_TheMidnightChase.txt,03cffea3,Cleric 4|Wizard 1,35.0875
crititcalrole\(2x03)_TheMidnightChase.txt,6e244809,Rogue 1|Bard 2,26.2875
crititcalrole\(2x03)_TheMidnightChase.txt,debdd662,Sorcerer 3|Warlock 3,30.387500000000003
crititcalrole\(2x03)_TheMidnightChase.txt,e3a5fbe9,Fighter 3|Wizard 1,26.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,00bf3f13,Paladin 6|Sorcerer 1,38.487500000000004
crititcalrole\(2x03)_TheMidnightChase.txt,2ed3dd14,Sorcerer 1|Warlock 3,23.2875
crititcalrole\(2x03)_TheMidnightChase.txt,0b2dcc0d,Ranger 5|Fighter 3,34.2875
crititcalrole\(2x03)_TheMidnightChase.txt,40c864a1,Monk 6|Rogue 2,30.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,28851e0c,Fighter 5|Paladin 1,16.7875
crititcalrole\(2x03)_TheMidnightChase.txt,7f979df9,Wizard 5|Rogue 1,30.2875
crititcalrole\(2x03)_TheMidnightChase.txt,28bed68b,Warlock 4|Sorcerer 3,32.0875
crititcalrole\(2x03)_TheMidnightChase.txt,6778ca48,Paladin 6|Warlock 4,37.6875
crititcalrole\(2x03)_TheMidnightChase.txt,1316f228,Rogue 6|Fighter 1,27.5875
crititcalrole\(2x03)_TheMidnightChase.txt,ba7d174d,Rogue 3|Paladin 4,19.1875
crititcalrole\(2x03)_TheMidnightChase.txt,fe4c81de,Sorcerer 4|Cleric 1,31.687499999999993
crititcalrole\(2x03)_TheMidnightChase.txt,c1dbf247,Rogue 5|Barbarian 3,27.7875
crititcalrole\(2x03)_TheMidnightChase.txt,edbb945d,Rogue 10|Warlock 5,49.18749999999999
crititcalrole\(2x03)_TheMidnightChase.txt,d6b66f27,Barbarian 9|Sorcerer 1,46.487500000000004
crititcalrole\(2x03)_TheMidnightChase.txt,25ba3b4a,Sorcerer 2|Warlock 1,22.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,f070839f,Barbarian 3|Fighter 1,15.787500000000003
crititcalrole\(2x03)_TheMidnightChase.txt,1ad44256,Wizard 4|Monk 2,36.7875
crititcalrole\(2x03)_TheMidnightChase.txt,eeb47a66,Sorcerer 2|Warlock 1,22.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,4a6423cc,Sorcerer 2|Warlock 1,18.6875
crititcalrole\(2x03)_TheMidnightChase.txt,df1edf93,Sorcerer 2|Warlock 1,21.887500000000003
crititcalrole\(2x03)_TheMidnightChase.txt,317e9de3,Rogue 3|Fighter 1,22.1875
crititcalrole\(2x03)_TheMidnightChase.txt,d0e7bcf3,Sorcerer 1|Warlock 2,21.887500000000003
crititcalrole\(2x03)_TheMidnightChase.txt,7a8e8bfe,Rogue 3|Sorcerer 1,34.4875
crititcalrole\(2x03)_TheMidnightChase.txt,9b4aced3,Cleric 4|Monk 2,29.2875
crititcalrole\(2x03)_TheMidnightChase.txt,03ff9130,Bard 3|Monk 2,33.0875
crititcalrole\(2x03)_TheMidnightChase.txt,b38b89ee,Fighter 2|Druid 4,19.7875
crititcalrole\(2x03)_TheMidnightChase.txt,4dfd2b15,Druid 4|Cleric 4,33.0875
crititcalrole\(2x03)_TheMidnightChase.txt,5c8e931d,Fighter 2|Cleric 4,26.1875
crititcalrole\(2x03)_TheMidnightChase.txt,1278fe77,Rogue 3|Sorcerer 2,31.2875
crititcalrole\(2x03)_TheMidnightChase.txt,9740b88e,Druid 2|Warlock 1,11.5875
crititcalrole\(2x03)_TheMidnightChase.txt,949aa9c1,Barbarian 3|Cleric 3,19.7875
crititcalrole\(2x03)_TheMidnightChase.txt,1fe64507,Rogue 3|Cleric 3,27.1875
crititcalrole\(2x03)_TheMidnightChase.txt,08f3c24c,Fighter 13|Paladin 2,43.0875
crititcalrole\(2x03)_TheMidnightChase.txt,e1c8ff54,Monk 3|Cleric 1,27.487499999999997
crititcalrole\(2x03)_TheMidnightChase.txt,20c75b9d,Warlock 17|Sorcerer 3,67.5875
crititcalrole\(2x03)_TheMidnightChase.txt,3942ce62,Bard 6|Sorcerer 4,45.18749999999999
crititcalrole\(2x03)_TheMidnightChase.txt,50fcfe38,Wizard 10|Rogue 5,68.78750000000001
crititcalrole\(2x03)_TheMidnightChase.txt,0e662c7d,Bard 4|Rogue 1,35.68749999999999
crititcalrole\(2x03)_TheMidnightChase.txt,461ef093,Bard 2|Cleric 1,22.387499999999996
crititcalrole\(2x03)_TheMidnightChase.txt,2e56f12c,Paladin 1|Warlock 5,25.487500000000004
crititcalrole\(2x03)_TheMidnightChase.txt,c6633d3c,Warlock 3|Sorcerer 17,75.48750000000001
crititcalrole\(2x03)_TheMidnightChase.txt,6f153907,Ranger 5|Rogue 1,28.2875
crititcalrole\(2x03)_TheMidnightChase.txt,dbcb5ccc,Rogue 20|Fighter 20,108.98750000000001
crititcalrole\(2x03)_TheMidnightChase.txt,13e0427d,Bard 5|Warlock 3,39.0875
crititcalrole\(2x03)_TheMidnightChase.txt,483f90df,Rogue 5|Fighter 4,33.9875
crititcalrole\(2x03)_TheMidnightChase.txt,daa72b88,Paladin 2|Warlock 3,25.0875
crititcalrole\(2x03)_TheMidnightChase.txt,7c9d6c90,Fighter 2|Druid 5,24.2875
crititcalrole\(2x04)_DisparatePieces.txt,ee1e382c,Sorcerer 13|Cleric 1,54.3875
crititcalrole\(2x04)_DisparatePieces.txt,f92bdd74,Sorcerer 3|Druid 2,26.487500000000004
crititcalrole\(2x04)_DisparatePieces.txt,242c0a68,Sorcerer 8|Warlock 2,43.0875
crititcalrole\(2x04)_DisparatePieces.txt,c5b3bc91,Fighter 3|Rogue 3,29.7875
crititcalrole\(2x04)_DisparatePieces.txt,8d5ea30c,Paladin 2|Warlock 2,22.887500000000003
crititcalrole\(2x04)_DisparatePieces.txt,c3c432c6,Barbarian 13|Rogue 3,52.0875
crititcalrole\(2x04)_DisparatePieces.txt,4345c100,Fighter 3|Rogue 3,27.6875
crititcalrole\(2x04)_DisparatePieces.txt,b2a3099d,Druid 2|Sorcerer 3,27.9875
crititcalrole\(2x04)_DisparatePieces.txt,d4a88419,Sorcerer 1|Fighter 14,57.9875
crititcalrole\(2x04)_DisparatePieces.txt,74467435,Barbarian 5|Fighter 1,27.5875
crititcalrole\(2x04)_DisparatePieces.txt,87fc7855,Ranger 5|Druid 2,36.3875
crititcalrole\(2x04)_DisparatePieces.txt,0df19594,Sorcerer 7|Cleric 2,46.287499999999994
crititcalrole\(2x04)_DisparatePieces.txt,879ba528,Bard 4|Rogue 1,34.5875
crititcalrole\(2x04)_DisparatePieces.txt,87b921f9,Rogue 5|Paladin 7,47.087500000000006
crititcalrole\(2x04)_DisparatePieces.txt,ad721d36,Cleric 8|Druid 10,64.1875
crititcalrole\(2x04)_DisparatePieces.txt,1f5e5c63,Cleric 7|Monk 1,37.1875
crititcalrole\(2x04)_DisparatePieces.txt,f5cd89f8,Fighter 4|Rogue 3,28.4875
crititcalrole\(2x04)_DisparatePieces.txt,b87aa871,Rogue 1|Wizard 7,47.2875
crititcalrole\(2x04)_DisparatePieces.txt,7800c0db,Sorcerer 1|Bard 2,30.0875
crititcalrole\(2x04)_DisparatePieces.txt,9e7007fc,Monk 3|Fighter 1,19.9875
crititcalrole\(2x04)_DisparatePieces.txt,a6e5193e,Barbarian 5|Warlock 3,31.487499999999997
crititcalrole\(2x04)_DisparatePieces.txt,5d584807,Paladin 2|Bard 14,40.4875
crititcalrole\(2x04)_DisparatePieces.txt,8356ccb2,Paladin 2|Rogue 1,21.2875
crititcalrole\(2x04)_DisparatePieces.txt,fd5936f9,Cleric 6|Wizard 2,43.1875
crititcalrole\(2x04)_DisparatePieces.txt,c7dd5f23,Cleric 6|Rogue 2,43.0875
crititcalrole\(2x04)_DisparatePieces.txt,b1734d69,Wizard 4|Cleric 1,32.287499999999994
crititcalrole\(2x04)_DisparatePieces.txt,d73dede8,Ranger 3|Barbarian 3,32.0875
crititcalrole\(2x04)_DisparatePieces.txt,249148fb,Ranger 4|Rogue 9,50.8875
crititcalrole\(2x04)_DisparatePieces.txt,989ae3a2,Monk 7|Cleric 1,33.5875
